seed,eval_version,model,label,task_key,experiment_id,independent_measure_pair,dependent_measure,category,n,n0,n1,true_value_t0,true_value_t1,model_value_t0,model_value_t1,true_ate,true_ate_normalized,ate_hat,ate_error,ate_abs_err,ate_squared_err,error,abs_error,squared_error,fixed_policy_value_abs_err,policy_selected_arm,oracle_best_arm,policy_value_hat,policy_value_true,oracle_policy_value,policy_value_abs_err,policy_regret,pehe,pehe_supported
42,2,scm_causal,SCM-Causal,803956||Control vs. Treatment||completion,803956,Control vs. Treatment,completion,Control,954,478,476,0.7552301255230126,0.7289915966386554,0.7699542735357704,0.7749035593348729,-0.026238528884357182,-0.026238528884357182,0.004949285799102476,0.031187814683459658,0.031187814683459658,0.0009726797847298219,0.031187814683459658,0.031187814683459658,0.0009726797847298219,0.030318055354487616,1,0,0.7749035593348729,0.7289915966386554,0.7552301255230126,0.045911962696217445,0.026238528884357182,,0
42,2,rcgan,RCGAN,694143||Control vs. Treatment||completion,694143,Control vs. Treatment,completion,Control,855,404,451,0.7326732673267327,0.6917960088691796,0.8528087593658625,0.8617281729714912,-0.04087725845755308,-0.04087725845755308,0.008919413605628645,0.049796672063181724,0.049796672063181724,0.002479708548568063,0.049796672063181724,0.049796672063181724,0.002479708548568063,0.14503382807072074,1,0,0.8617281729714912,0.6917960088691796,0.7326732673267327,0.1699321641023116,0.04087725845755308,,0
42,2,rcgan,RCGAN,694165||Control vs. Treatment||completion,694165,Control vs. Treatment,completion,Control,505,259,246,0.8185328185328186,0.8495934959349594,0.9106346205909653,0.9213106363126548,0.0310606774021408,0.0310606774021408,0.010676015721689414,-0.020384661680451388,0.020384661680451388,0.0004155344318264632,-0.020384661680451388,0.020384661680451388,0.0004155344318264632,0.08190947121792108,1,1,0.9213106363126548,0.8495934959349594,0.8495934959349594,0.07171714037769539,0.0,,0
42,2,rcgan,RCGAN,694197||Control vs. Treatment||completion,694197,Control vs. Treatment,completion,Control,1831,931,900,0.6079484425349087,0.6366666666666667,0.7187757341019252,0.7305253516905038,0.028718224131758063,0.028718224131758063,0.01174961758857862,-0.016968606543179443,0.016968606543179443,0.0002879336080172322,-0.016968606543179443,0.016968606543179443,0.0002879336080172322,0.10234298829542682,1,1,0.7305253516905038,0.6366666666666667,0.6366666666666667,0.0938586850238371,0.0,,0
42,2,rcgan,RCGAN,694202||Control vs. Treatment||completion,694202,Control vs. Treatment,completion,Control,166,74,92,0.9054054054054054,0.8369565217391305,0.8783071127282568,0.878223097467997,-0.06844888366627488,-0.06844888366627488,-8.401526025980655e-05,0.06836486840601508,0.06836486840601508,0.004673755232171758,0.06836486840601508,0.06836486840601508,0.004673755232171758,0.03418243420300754,0,0,0.8783071127282568,0.9054054054054054,0.9054054054054054,0.027098292677148583,0.0,,0
42,2,rcgan,RCGAN,694203||Control vs. Treatment||completion,694203,Control vs. Treatment,completion,Control,508,242,266,0.8099173553719008,0.7631578947368421,0.7871847077617495,0.7856855617733453,-0.04675946063505865,-0.04675946063505865,-0.0014991459884042824,0.045260314646654365,0.045260314646654365,0.0020484960819141555,0.045260314646654365,0.045260314646654365,0.0020484960819141555,0.022630157323327182,0,0,0.7871847077617495,0.8099173553719008,0.8099173553719008,0.022732647610151258,0.0,,0
42,2,rcgan,RCGAN,694244||Control vs. Treatment||completion,694244,Control vs. Treatment,completion,Control,26,15,11,0.7333333333333333,0.5454545454545454,0.6860639131986178,0.6587923490084134,-0.18787878787878787,-0.18787878787878787,-0.027271564190204378,0.1606072236885835,0.1606072236885835,0.025794680300954692,0.1606072236885835,0.1606072236885835,0.025794680300954692,0.08030361184429174,0,0,0.6860639131986178,0.7333333333333333,0.7333333333333333,0.04726942013471547,0.0,,0
42,2,rcgan,RCGAN,714180||Control vs. Treatment||completion,714180,Control vs. Treatment,completion,Control,157,76,81,0.618421052631579,0.7037037037037037,0.7586411397168591,0.7671442700039809,0.08528265107212474,0.08528265107212474,0.008503130287121796,-0.07677952078500294,0.07677952078500294,0.0058950948119746984,-0.07677952078500294,0.07677952078500294,0.0058950948119746984,0.10183032669277864,1,1,0.7671442700039809,0.7037037037037037,0.7037037037037037,0.06344056630027717,0.0,,0
42,2,rcgan,RCGAN,754873||Control vs. Treatment||completion,754873,Control vs. Treatment,completion,Control,472,228,244,0.6798245614035088,0.6352459016393442,0.6607246398925781,0.6434804625430349,-0.04457865976416453,-0.04457865976416453,-0.0172441773495432,0.02733448241462133,0.02733448241462133,0.0007471739288752427,0.02733448241462133,0.02733448241462133,0.0007471739288752427,0.013667241207310665,0,0,0.6607246398925781,0.6798245614035088,0.6798245614035088,0.01909992151093065,0.0,,0
42,2,rcgan,RCGAN,796926||Control vs. Treatment||completion,796926,Control vs. Treatment,completion,Control,955,492,463,0.7947154471544715,0.8056155507559395,0.8143868491287631,0.8216756610970223,0.01090010360146798,0.01090010360146798,0.007288811968259146,-0.003611291633208835,0.003611291633208835,1.3041427260084135e-05,-0.003611291633208835,0.003611291633208835,1.3041427260084135e-05,0.017865756157687207,1,1,0.8216756610970223,0.8056155507559395,0.8056155507559395,0.01606011034108279,0.0,,0
42,2,rcgan,RCGAN,800112||Control vs. Treatment||completion,800112,Control vs. Treatment,completion,Control,557,269,288,0.6468401486988847,0.5902777777777778,0.5320155145449955,0.5126213470952087,-0.05656237092110694,-0.05656237092110694,-0.019394167449786837,0.037168203471320105,0.037168203471320105,0.001381475349285452,0.037168203471320105,0.037168203471320105,0.001381475349285452,0.09624053241822916,0,0,0.5320155145449955,0.6468401486988847,0.6468401486988847,0.11482463415388922,0.0,,0
42,2,rcgan,RCGAN,803956||Control vs. Treatment||completion,803956,Control vs. Treatment,completion,Control,954,478,476,0.7552301255230126,0.7289915966386554,0.8150263052566497,0.8196866017467571,-0.026238528884357182,-0.026238528884357182,0.004660296490107463,0.030898825374464645,0.030898825374464645,0.0009547374095216602,0.030898825374464645,0.030898825374464645,0.0009547374095216602,0.07524559242086937,1,0,0.8196866017467571,0.7289915966386554,0.7552301255230126,0.09069500510810169,0.026238528884357182,,0
42,2,vae,VAE,694143||Control vs. Treatment||completion,694143,Control vs. Treatment,completion,Control,855,404,451,0.7326732673267327,0.6917960088691796,0.8192881087810673,0.8102606165478801,-0.04087725845755308,-0.04087725845755308,-0.009027492233187218,0.03184976622436586,0.03184976622436586,0.0010144076085467563,0.03184976622436586,0.03184976622436586,0.0010144076085467563,0.10253972456651755,0,0,0.8192881087810673,0.7326732673267327,0.7326732673267327,0.08661484145433462,0.0,,0
42,2,vae,VAE,694165||Control vs. Treatment||completion,694165,Control vs. Treatment,completion,Control,505,259,246,0.8185328185328186,0.8495934959349594,0.8556420656714109,0.8459444858060025,0.0310606774021408,0.0310606774021408,-0.009697579865408423,-0.040758257267549225,0.040758257267549225,0.0016612355354877293,-0.040758257267549225,0.040758257267549225,0.0016612355354877293,0.020379128633774612,0,1,0.8556420656714109,0.8185328185328186,0.8495934959349594,0.037109247138592316,0.0310606774021408,,0
42,2,vae,VAE,694197||Control vs. Treatment||completion,694197,Control vs. Treatment,completion,Control,1831,931,900,0.6079484425349087,0.6366666666666667,0.6805705930417122,0.6735493166729246,0.028718224131758063,0.028718224131758063,-0.007021276368787577,-0.03573950050054564,0.03573950050054564,0.001277311896028502,-0.03573950050054564,0.03573950050054564,0.001277311896028502,0.05475240025653072,0,1,0.6805705930417122,0.6079484425349087,0.6366666666666667,0.07262215050680354,0.028718224131758063,,0
42,2,vae,VAE,694202||Control vs. Treatment||completion,694202,Control vs. Treatment,completion,Control,166,74,92,0.9054054054054054,0.8369565217391305,0.8753747595361916,0.8652746361422251,-0.06844888366627488,-0.06844888366627488,-0.010100123393966487,0.0583487602723084,0.0583487602723084,0.0034045778253153146,0.0583487602723084,0.0583487602723084,0.0034045778253153146,0.0291743801361542,0,0,0.8753747595361916,0.9054054054054054,0.9054054054054054,0.03003064586921378,0.0,,0
