problem_id,problem_part,scaffold_id,problem_type_id
PRA4Q24,1,0.0,13.0
PRA4Q25,1,0.0,5.0
PRA3T69,1,0.0,5.0
PRA3T9J,1,0.0,5.0
PRA3T9F,1,0.0,5.0
PRA3T9N,1,0.0,5.0
PRA3T9G,1,0.0,5.0
PRA3T9K,1,0.0,5.0
PRA3T9B,1,0.0,5.0
PRA3T54,1,0.0,5.0
PRA3T55,1,0.0,5.0
PRA3T56,1,0.0,5.0
PRA33CK,1,0.0,1.0
PRA47EY,1,0.0,1.0
PRA39T8,1,0.0,1.0
PRA39TJ,1,0.0,1.0
PRA47EQ,1,0.0,1.0
PRA47FA,1,0.0,1.0
PRA47FG,1,0.0,1.0
PRA47ER,1,0.0,1.0
PRA47E3,1,0.0,1.0
PRA47FJ,1,0.0,1.0
PRA46QW,1,0.0,1.0
PRA46QW,2,0.0,1.0
PRA46Q2,1,0.0,4.0
PRAH58Q,1,0.0,4.0
PRA47ET,1,0.0,1.0
PRA47FB,1,0.0,1.0
PRA47EV,1,0.0,1.0
PRA4RKF,1,0.0,1.0
PRA4J6C,1,0.0,1.0
PRA4J54,1,0.0,1.0
PRA4RHH,1,0.0,1.0
PRA46Q5,1,0.0,1.0
PRA4RHS,1,0.0,1.0
PRA47EM,1,0.0,1.0
PRA47E7,1,0.0,1.0
PRA47EZ,1,0.0,1.0
PRA47ES,1,0.0,1.0
PRA47FE,1,0.0,1.0
PRA47EN,1,0.0,1.0
PRA4NMY,1,0.0,1.0
PRA4RHP,1,0.0,1.0
PRA47E9,1,0.0,1.0
PRA47E6,1,0.0,1.0
PRA47EW,1,0.0,1.0
PRA47E8,1,0.0,1.0
PRA47EX,1,0.0,1.0
PRA47EP,1,0.0,1.0
PRA47FH,1,0.0,1.0
PRA47E5,1,0.0,1.0
PRA47E4,1,0.0,1.0
PRA47FF,1,0.0,1.0
PRA47FC,1,0.0,1.0
PRA47FD,1,0.0,1.0
PRA4RKG,1,0.0,1.0
PRA4J56,1,0.0,1.0
PRA47EU,1,0.0,1.0
PRA47E2,1,0.0,1.0
PRA36N8,1,0.0,1.0
PRA4J5U,1,0.0,1.0
PRA4J4R,1,0.0,1.0
PRA4J5D,1,0.0,1.0
PRA4J43,1,0.0,1.0
PRA4GTT,1,0.0,5.0
PRA4GTW,1,0.0,5.0
PRA4J3C,1,0.0,5.0
PRA4J2W,1,0.0,5.0
PRA4J3V,1,0.0,5.0
PRA4J2Y,1,0.0,5.0
PRA4J3E,1,0.0,5.0
PRA4J4D,1,0.0,5.0
PRA4J3G,1,0.0,5.0
PRA4NK3,1,0.0,1.0
PRA4NK3,2,0.0,1.0
PRA4NK5,1,0.0,5.0
PRA4NK6,1,0.0,5.0
PRA4GTS,1,0.0,5.0
PRA4GTV,1,0.0,5.0
PRA4J3B,1,0.0,5.0
PRA4QZH,1,0.0,1.0
PRA3GR4,1,0.0,1.0
PRA3GR5,1,0.0,1.0
PRA3GB9,1,0.0,1.0
PRA3GR6,1,0.0,1.0
PRA4QZG,1,0.0,1.0
PRA4GSF,1,0.0,5.0
PRA4GS4,1,0.0,5.0
PRA4GSV,1,0.0,5.0
PRA4GTC,1,0.0,5.0
PRA4GSW,1,0.0,5.0
PRA4GS5,1,0.0,5.0
PRA4GTM,1,0.0,5.0
PRA4J2V,1,0.0,5.0
PRA4J3U,1,0.0,5.0
PRA4J2X,1,0.0,5.0
PRA4J3D,1,0.0,5.0
PRA4J4C,1,0.0,5.0
PRA3GRY,1,0.0,1.0
PRA3GR3,1,0.0,1.0
PRA3GRZ,1,0.0,1.0
PRA3GR2,1,0.0,1.0
PRA4MT5,1,0.0,1.0
PRA4MT9,1,0.0,1.0
PRA4GS6,1,0.0,5.0
PRA4GSM,1,0.0,5.0
PRA4GTB,1,0.0,5.0
PRA4GTJ,1,0.0,5.0
PRA4J2D,1,0.0,5.0
PRA4J3F,1,0.0,5.0
PRA4MUD,1,0.0,1.0
PRA4MUH,1,0.0,1.0
PRA4MT6,1,0.0,1.0
PRA4MUA,1,0.0,1.0
PRA4MUE,1,0.0,1.0
PRA4MTF,1,0.0,1.0
PRA4MTJ,1,0.0,1.0
PRA4J3T,1,0.0,5.0
PRA4J39,1,0.0,5.0
PRA4J37,1,0.0,5.0
PRA4GT2,1,0.0,5.0
PRA4J24,1,0.0,5.0
PRA4NH9,1,0.0,5.0
PRA4J4F,1,0.0,5.0
PRA4MUJ,1,0.0,1.0
PRA4MT7,1,0.0,1.0
PRA4J2C,1,0.0,5.0
PRA4J3S,1,0.0,5.0
PRA4J22,1,0.0,5.0
PRA4NJN,1,0.0,5.0
PRA4GT4,1,0.0,5.0
PRA4GTD,1,0.0,5.0
PRA4GSG,1,0.0,5.0
PRA4GTR,1,0.0,5.0
PRA4MTY,1,0.0,1.0
PRA4J38,1,0.0,5.0
PRA4GTE,1,0.0,5.0
PRA4GSX,1,0.0,5.0
PRA4GTF,1,0.0,5.0
PRA4GSZ,1,0.0,5.0
PRAV3ZU,1,0.0,4.0
PRAVPH6,1,0.0,13.0
PRAVPJV,1,0.0,13.0
PRAVPJ8,1,0.0,13.0
PRAVPKK,1,0.0,13.0
PRAVPNK,1,0.0,5.0
PRAVPNM,1,0.0,5.0
PRAVPNN,1,0.0,5.0
PRAVPNP,1,0.0,5.0
PRAVPJ2,1,0.0,13.0
PRAVPM6,1,0.0,13.0
PRAVPKH,1,0.0,13.0
PRAVPJ9,1,0.0,13.0
PRAVPNQ,1,0.0,5.0
PRAVPNR,1,0.0,5.0
PRAVPKQ,1,0.0,13.0
PRAVPJG,1,0.0,13.0
PRAVPJW,1,0.0,13.0
PRAVPKE,1,0.0,13.0
PRAVPJY,1,0.0,13.0
PRAVPKM,1,0.0,13.0
PRAVPK2,1,0.0,13.0
PRAVPMH,1,0.0,13.0
PRAVPJP,1,0.0,13.0
PRAVPJA,1,0.0,13.0
PRAVPKF,1,0.0,13.0
PRAVPJF,1,0.0,13.0
PRAVPKZ,1,0.0,13.0
PRAVPKU,1,0.0,13.0
PRAVPMN,1,0.0,13.0
PRAVPKT,1,0.0,13.0
PRAVPKA,1,0.0,13.0
PRAVPMP,1,0.0,13.0
PRAVPJ6,1,0.0,13.0
PRAVPMD,1,0.0,13.0
PRAVPK5,1,0.0,13.0
PRAVPK6,1,0.0,13.0
PRAVPJ4,1,0.0,13.0
PRAVPJK,1,0.0,13.0
PRAVPMX,1,0.0,13.0
PRAVPKY,1,0.0,13.0
PRAVPJS,1,0.0,13.0
PRAVPMV,1,0.0,13.0
PRAVPKC,1,0.0,13.0
PRAVPK3,1,0.0,13.0
PRAVPJ3,1,0.0,13.0
PRAVPH7,1,0.0,13.0
PRAVPMB,1,0.0,13.0
PRAVPK8,1,0.0,13.0
PRAVPJ5,1,0.0,13.0
PRAVPMR,1,0.0,11.0
PRAVPJR,1,0.0,13.0
PRAVPM5,1,0.0,13.0
PRAVPJC,1,0.0,13.0
PRAVPM4,1,0.0,13.0
PRAVPKB,1,0.0,13.0
PRAVPMW,1,0.0,13.0
PRAVPM2,1,0.0,13.0
PRAVPK4,1,0.0,13.0
PRAVPJZ,1,0.0,13.0
PRAVPK9,1,0.0,13.0
PRAVPMQ,1,0.0,11.0
PRAVPMT,1,0.0,13.0
PRAVPKS,1,0.0,13.0
PRAVPMY,1,0.0,13.0
PRAVPMS,1,0.0,13.0
PRAVPM7,1,0.0,13.0
PRAVPK7,1,0.0,13.0
PRAVPMU,1,0.0,13.0
PRAVPJM,1,0.0,13.0
PRAVPM3,1,0.0,13.0
PRAVPJT,1,0.0,13.0
PRAVPKJ,1,0.0,13.0
PRAVPJH,1,0.0,13.0
PRAVPKV,1,0.0,13.0
PRAVPMK,1,0.0,13.0
PRAVPJJ,1,0.0,13.0
PRAVPKX,1,0.0,13.0
PRAVPMJ,1,0.0,13.0
PRAVPNB,1,0.0,13.0
PRAVPKN,1,0.0,13.0
PRAVPKD,1,0.0,13.0
PRAVPMA,1,0.0,13.0
PRAVPM9,1,0.0,13.0
PRAVPME,1,0.0,13.0
PRAVPH8,1,0.0,13.0
PRAVPJD,1,0.0,13.0
PRA3UCY,1,0.0,13.0
PRA3UEH,1,0.0,13.0
PRA3UCU,1,0.0,13.0
PRA36A8,1,0.0,1.0
PRA42F7,1,0.0,5.0
PRA32QH,1,0.0,5.0
PRA4QZ8,1,0.0,5.0
PRA4PN7,1,0.0,5.0
PRA3UDF,1,0.0,13.0
PRA3UDT,1,0.0,13.0
PRA3UDP,1,0.0,13.0
PRA4EE9,1,0.0,1.0
PRA4QZ9,1,0.0,5.0
PRA4PN9,1,0.0,5.0
PRA4PPB,1,0.0,5.0
PRA3UDY,1,0.0,13.0
PRA3UED,1,0.0,13.0
PRA3UCW,1,0.0,13.0
PRA4QZ5,1,0.0,5.0
PRA4QZ7,1,0.0,5.0
PRA4QZ4,1,0.0,5.0
PRA4QZ6,1,0.0,5.0
PRA3UDW,1,0.0,13.0
PRA3UC7,1,0.0,13.0
PRA3UD7,1,0.0,13.0
PRA3UD9,1,0.0,5.0
PRA3UEC,1,0.0,13.0
PRA3UC5,1,0.0,13.0
PRA3UC9,1,0.0,5.0
PRA3UC2,1,0.0,13.0
PRA3UD3,1,0.0,13.0
PRA3UD2,1,0.0,13.0
PRA3UDM,1,0.0,13.0
PRA3UDR,1,0.0,13.0
PRA3UEF,1,0.0,13.0
PRA3UEK,1,0.0,5.0
PRA3UC3,1,0.0,13.0
PRA3UD6,1,0.0,13.0
PRA3UC6,1,0.0,5.0
PRA3UEG,1,0.0,13.0
PRA3UDB,1,0.0,5.0
PRA3UEB,1,0.0,13.0
PRA3UDZ,1,0.0,5.0
PRA3UDX,1,0.0,13.0
PRA3UEE,1,0.0,13.0
PRA3UCV,1,0.0,13.0
PRA3UDN,1,0.0,5.0
PRA3UEA,1,0.0,5.0
PRA4PPK,1,0.0,5.0
PRA4PPH,1,0.0,5.0
PRA4PPJ,1,0.0,5.0
PRA4PPG,1,0.0,5.0
PRA3UDV,1,0.0,13.0
PRA3UDD,1,0.0,13.0
PRA3UD5,1,0.0,13.0
PRA3UD4,1,0.0,13.0
PRA3UCX,1,0.0,13.0
PRA3UCZ,1,0.0,5.0
PRA3UC8,1,0.0,13.0
PRA3UDC,1,0.0,13.0
PRA3UC4,1,0.0,13.0
PRA3UDU,1,0.0,5.0
PRA3UDS,1,0.0,13.0
PRA3UD8,1,0.0,13.0
PRA3UDQ,1,0.0,13.0
PRA3UDA,1,0.0,13.0
PRA3UEJ,1,0.0,13.0
PRA3ST3,1,0.0,5.0
PRA4QJB,1,0.0,13.0
PRA3SVD,1,0.0,5.0
PRA3STU,1,0.0,5.0
PRA3SVE,1,0.0,5.0
PRA3STW,1,0.0,5.0
PRA3SVF,1,0.0,5.0
PRA4P26,1,0.0,13.0
PRA4P27,1,0.0,13.0
PRA4QJD,1,0.0,13.0
PRA4P28,1,0.0,5.0
PRA4QJF,1,0.0,13.0
PRA4P29,1,0.0,13.0
PRA3STX,1,0.0,5.0
PRA3T9P,1,0.0,5.0
PRA3T9Q,1,0.0,5.0
PRA3T9R,1,0.0,5.0
PRA3UAD,1,0.0,5.0
PRA3T9U,1,0.0,5.0
PRA3T9V,1,0.0,5.0
PRA3T9W,1,0.0,5.0
PRA4P3A,1,0.0,13.0
PRA4QJG,1,0.0,5.0
PRA4P3B,1,0.0,13.0
PRA4QJH,1,0.0,13.0
PRA4P3C,1,0.0,13.0
PRA4P3D,1,0.0,13.0
PRA3STY,1,0.0,5.0
PRA3SVG,1,0.0,5.0
PRA3STZ,1,0.0,5.0
PRA3SVH,1,0.0,5.0
PRA3ST2,1,0.0,5.0
PRA3ST4,1,0.0,5.0
PRA3SVJ,1,0.0,5.0
PRA3ST5,1,0.0,5.0
PRA3SVK,1,0.0,5.0
PRA3SVC,1,0.0,5.0
PRA3SVM,1,0.0,5.0
PRA3STS,1,0.0,5.0
PRA3SVN,1,0.0,5.0
PRA3SVB,1,0.0,5.0
PRA4QJJ,1,0.0,13.0
PRA4P3E,1,0.0,13.0
PRA4QJK,1,0.0,13.0
PRA4QJC,1,0.0,5.0
PRA4Q2E,1,0.0,13.0
PRA3T58,1,0.0,5.0
PRA3T6N,1,0.0,5.0
PRA3T57,1,0.0,5.0
PRA3T59,1,0.0,5.0
PRA3T5Y,1,0.0,5.0
PRA4P24,1,0.0,13.0
PRA4Q2F,1,0.0,13.0
PRA4QJE,1,0.0,13.0
PRA44FG,1,0.0,1.0
PRA44FH,1,0.0,15.0
PRA3VGT,1,0.0,5.0
PRA3VGT,1,1089477.0,
PRA3VGT,1,1089478.0,
PRA3VTC,1,0.0,5.0
PRA3VTC,1,1089821.0,
PRA3VTC,1,1089822.0,
PRA3SJP,1,0.0,13.0
PRA3SJP,1,1086319.0,
PRA3SJP,1,1086320.0,
PRA38E7,1,0.0,13.0
PRA38FF,1,0.0,5.0
PRA38FG,1,0.0,5.0
PRA38FQ,1,0.0,5.0
PRA38F8,1,0.0,13.0
PRA4NGV,1,0.0,2.0
PRA44FJ,1,0.0,13.0
PRA44FK,1,0.0,15.0
PRA333R,1,0.0,15.0
PRA333Q,1,0.0,5.0
PRA333S,1,0.0,15.0
PRA333S,1,1096581.0,
PRA333R,1,1096578.0,
PRA333S,1,1096582.0,
PRA333R,1,1096579.0,
PRA333Q,1,1096575.0,
PRA333Q,1,1096576.0,
PRA3RVX,1,0.0,5.0
PRA3RVW,1,0.0,5.0
PRA3RVZ,1,0.0,5.0
PRA3RV4,1,0.0,13.0
PRA3RV7,1,0.0,5.0
PRA3RWA,1,0.0,5.0
PRA3RV2,1,0.0,5.0
PRA3RV5,1,0.0,5.0
PRA3RVY,1,0.0,13.0
PRA3RV3,1,0.0,13.0
PRA3RV6,1,0.0,13.0
PRA3RV9,1,0.0,13.0
PRA3RWC,1,0.0,13.0
PRA3RWF,1,0.0,13.0
PRA3RWJ,1,0.0,13.0
PRA3RWN,1,0.0,5.0
PRA3RWR,1,0.0,5.0
PRA3RWU,1,0.0,13.0
PRA3KH5,1,0.0,11.0
PRA3KH6,1,0.0,5.0
PRA3KH8,1,0.0,5.0
PRA3KH9,1,0.0,5.0
PRA3KJH,1,0.0,5.0
PRA3KJA,1,0.0,5.0
PRA3KJK,1,0.0,5.0
PRA3KJB,1,0.0,5.0
PRA3KJC,1,0.0,5.0
PRA3KH7,1,0.0,5.0
PRA3RV8,1,0.0,5.0
PRA3RWD,1,0.0,5.0
PRA3RWB,1,0.0,5.0
PRA3RWE,1,0.0,5.0
PRA3RWH,1,0.0,5.0
PRA3RWM,1,0.0,5.0
PRA3RWQ,1,0.0,5.0
PRA3RWT,1,0.0,5.0
PRA3RWW,1,0.0,5.0
PRA3RWG,1,0.0,5.0
PRA3RWK,1,0.0,5.0
PRA3RWP,1,0.0,5.0
PRA3RWS,1,0.0,5.0
PRA3RWX,1,0.0,13.0
PRA3RW2,1,0.0,13.0
PRA3RW5,1,0.0,13.0
PRA3RW8,1,0.0,13.0
PRA3RXB,1,0.0,13.0
PRA3RXE,1,0.0,13.0
PRA3RXH,1,0.0,13.0
PRA3RWZ,1,0.0,5.0
PRA3RW4,1,0.0,5.0
PRA3RW7,1,0.0,5.0
PRA3RXA,1,0.0,5.0
PRA3RXD,1,0.0,5.0
PRA3RXG,1,0.0,5.0
PRA3RXK,1,0.0,5.0
PRA3RXP,1,0.0,5.0
PRA3RXS,1,0.0,5.0
PRA3RWV,1,0.0,5.0
PRA3KJD,1,0.0,5.0
PRA3KJE,1,0.0,5.0
PRA3RWY,1,0.0,5.0
PRA3RW3,1,0.0,5.0
PRA3KJF,1,0.0,5.0
PRA3KJG,1,0.0,5.0
PRA3KJJ,1,0.0,5.0
PRA3RW6,1,0.0,5.0
PRA3RW9,1,0.0,5.0
PRA3RXM,1,0.0,13.0
PRA3RXQ,1,0.0,13.0
PRA3RXT,1,0.0,13.0
PRA3KJM,1,0.0,5.0
PRA3KJN,1,0.0,5.0
PRAX2WY,1,0.0,8.0
PRAXVBZ,1,0.0,5.0
PRAXVB3,1,0.0,5.0
PRAXVB3,1,928719.0,
PRAXVB3,1,928720.0,
PRAXVB3,1,928721.0,
PRAXVB3,1,928722.0,
PRAXVB3,1,928723.0,
PRAX44U,1,0.0,5.0
PRAXVCC,1,0.0,5.0
PRABJVF,1,0.0,13.0
PRAX44U,1,940231.0,
PRAX44U,1,940232.0,
PRABJVQ,1,0.0,13.0
PRABJVT,1,0.0,13.0
PRABJVE,1,0.0,13.0
PRABJVK,1,0.0,13.0
PRABJVM,1,0.0,13.0
PRABJVN,1,0.0,13.0
PRABJVP,1,0.0,13.0
PRABJVR,1,0.0,13.0
PRABJVS,1,0.0,13.0
PRABJVU,1,0.0,13.0
PRABJVV,1,0.0,13.0
PRAXWSW,1,0.0,11.0
PRAXVG2,1,0.0,5.0
PRAXVG2,1,928937.0,
PRAXVG2,1,928938.0,
PRAXVG2,1,928939.0,
PRAXVG2,1,928940.0,
PRAXVG2,1,928941.0,
PRAXVG8,1,0.0,5.0
PRAXVG8,1,928950.0,
PRAXVG8,1,928951.0,
PRAXVG9,1,0.0,5.0
PRABJVH,1,0.0,5.0
PRAXWBT,1,0.0,5.0
PRAXQNW,1,0.0,5.0
PRAXQNW,1,928303.0,
PRAXVCF,1,0.0,5.0
PRAXVD5,1,0.0,5.0
PRAXVCE,1,0.0,13.0
PRAXQNW,1,928325.0,
PRAXQNW,1,928327.0,
PRAXQNW,1,928335.0,
PRAXQNW,1,928337.0,
PRAXVCF,1,928742.0,
PRAXVCF,1,928788.0,
PRAXVCF,1,928789.0,
PRAXVCF,1,928790.0,
PRAXVCF,1,928791.0,
PRAXVD5,1,928801.0,
PRAXVD5,1,928802.0,
PRAXVD5,1,928803.0,
PRAXVD5,1,928804.0,
PRAXVD5,1,928805.0,
PRAXVG9,1,928957.0,
PRAX44U,1,940233.0,
PRAX44U,1,940234.0,
PRABJVW,1,0.0,13.0
PRABJVX,1,0.0,13.0
PRABJVZ,1,0.0,5.0
PRABJV2,1,0.0,13.0
PRABJV3,1,0.0,5.0
PRABJV4,1,0.0,13.0
PRABJV5,1,0.0,13.0
PRABJV7,1,0.0,13.0
PRABJV8,1,0.0,13.0
PRAX44U,1,940235.0,
PRABJV6,1,0.0,5.0
PRABJV9,1,0.0,13.0
PRAXTB9,1,0.0,13.0
PRAXVG9,1,928958.0,
PRAXVG9,1,928959.0,
PRAXVG9,1,928960.0,
PRAXVG9,1,928961.0,
PRAXVG8,1,928952.0,
PRAXVG8,1,928953.0,
PRAXVG8,1,928954.0,
PRAXTB9,1,925588.0,
PRAW4A2,1,0.0,1.0
PRAW4A4,1,0.0,1.0
PRAW4A4,2,0.0,8.0
PRAW4A4,3,0.0,1.0
PRAW4BB,1,0.0,1.0
PRAW4FN,1,0.0,4.0
PRAW4FR,1,0.0,4.0
PRAW4FR,1,896754.0,
PRAW4FR,1,896755.0,
PRAW4FR,1,896756.0,
PRAW4FR,1,896757.0,
PRAW4FQ,1,0.0,4.0
PRAW4EX,1,0.0,4.0
PRAW4EX,1,896623.0,
PRAW4GH,1,0.0,4.0
PRAW4FP,1,0.0,4.0
PRAW4EY,1,0.0,4.0
PRAW4ER,1,0.0,4.0
PRAW4A3,1,0.0,1.0
PRAW4A5,1,0.0,1.0
PRAW4A5,2,0.0,8.0
PRAW4A5,3,0.0,1.0
PRAW4BC,1,0.0,8.0
PRAW4EF,1,0.0,4.0
PRAW4EF,1,896565.0,
PRAW4EF,1,896566.0,
PRAW4EF,1,896567.0,
PRAW4EF,1,896568.0,
PRAW4EE,1,0.0,4.0
PRAW4ED,1,0.0,4.0
PRAW4EC,1,0.0,4.0
PRAW4ED,1,896556.0,
PRAW4EB,1,0.0,4.0
PRAW4EA,1,0.0,4.0
PRAW4FS,1,0.0,4.0
PRAW4FS,1,896759.0,
PRAW4FS,1,896760.0,
PRAW4FS,1,896761.0,
PRAW4FK,1,0.0,4.0
PRAW4EG,1,0.0,4.0
PRAW4FG,1,0.0,4.0
PRAWVAE,1,0.0,8.0
PRAWVAF,1,0.0,1.0
PRAWVAF,2,0.0,8.0
PRAWVAF,3,0.0,1.0
PRAW4AW,1,0.0,8.0
PRAW4BR,1,0.0,4.0
PRAW4BJ,1,0.0,4.0
PRAW4BV,1,0.0,4.0
PRAW4EE,1,896557.0,
PRAW4EE,1,896559.0,
PRAW4EE,1,896561.0,
PRAW4EE,1,896563.0,
PRAW4EU,1,0.0,4.0
PRAW4EU,1,896607.0,
PRAW4EU,1,896608.0,
PRAW4EU,1,896609.0,
PRAW4EU,1,896610.0,
PRAW4GC,1,0.0,4.0
PRAW4ES,1,0.0,4.0
PRAW4BN,1,0.0,4.0
PRAW4BN,1,896125.0,
PRAW4BN,1,896126.0,
PRAW4BN,1,896127.0,
PRAW4BN,1,896128.0,
PRAW4B7,1,0.0,4.0
PRAW4CS,1,0.0,4.0
PRAW4CW,1,0.0,4.0
PRAW4BR,1,896140.0,
PRAW4CZ,1,0.0,4.0
PRAW4BW,1,0.0,4.0
PRAW4CP,1,0.0,4.0
PRAW4BJ,1,896110.0,
PRAW4CH,1,0.0,4.0
PRAW4B2,1,0.0,4.0
PRAW4B2,1,896185.0,
PRAW4C7,1,0.0,4.0
PRAW4BU,1,0.0,4.0
PRAW4CG,1,0.0,4.0
PRAW4F2,1,0.0,4.0
PRAW4F2,1,896799.0,
PRAW4F2,1,896800.0,
PRAW4E6,1,0.0,4.0
PRAW4FM,1,0.0,4.0
PRAW4FP,1,896744.0,
PRAW4EW,1,0.0,4.0
PRAW4EH,1,0.0,4.0
PRAW4C9,1,0.0,4.0
PRAW4BQ,1,0.0,4.0
PRAW4B3,1,0.0,4.0
PRAW4FC,1,0.0,4.0
PRAW4FC,1,896691.0,
PRAW4FE,1,0.0,4.0
PRAW4GG,1,0.0,4.0
PRAW4GC,1,896849.0,
PRAW4GJ,1,0.0,4.0
PRAW4FZ,1,0.0,4.0
PRAW4E2,1,0.0,4.0
PRAW4FY,1,0.0,4.0
PRAW4DA,1,0.0,4.0
PRAW4CE,1,0.0,4.0
PRAW4CE,1,896245.0,
PRAW4CE,1,896246.0,
PRAW4CE,1,896247.0,
PRAW4CE,1,896248.0,
PRAW4CK,1,0.0,4.0
PRAW4CK,1,896270.0,
PRAW4CK,1,896271.0,
PRAW4BX,1,0.0,4.0
PRAW4CD,1,0.0,4.0
PRAW4FP,1,896745.0,
PRAW4FV,1,0.0,4.0
PRAW4GB,1,0.0,4.0
PRAW4F8,1,0.0,4.0
PRAW4EQ,1,0.0,4.0
PRAW4E5,1,0.0,4.0
PRAW4E5,1,896653.0,
PRAW4E5,1,896654.0,
PRAW4E5,1,896655.0,
PRAW4E5,1,896656.0,
PRAW4F2,1,896801.0,
PRAW4F2,1,896802.0,
PRAW4FQ,1,896749.0,
PRAW4FQ,1,896750.0,
PRAW4B8,1,0.0,4.0
PRAW4DB,1,0.0,4.0
PRAW4DB,1,896385.0,
PRAW4DB,1,896386.0,
PRAW4C6,1,0.0,4.0
PRAW4DE,1,0.0,11.0
PRAW4ET,1,0.0,4.0
PRAW4GF,1,0.0,4.0
PRAW4GF,1,896864.0,
PRAW4GF,1,896865.0,
PRAW4GF,1,896866.0,
PRAW4GF,1,896867.0,
PRAW4CH,1,896260.0,
PRAW4BK,1,0.0,4.0
PRAW4B9,1,0.0,4.0
PRAW4F4,1,0.0,4.0
PRAW4F3,1,0.0,4.0
PRAW4GE,1,0.0,4.0
PRAW4C8,1,0.0,4.0
PRAW4BM,1,0.0,4.0
PRAW4BM,1,896120.0,
PRAW4CC,1,0.0,4.0
PRAW4GD,1,0.0,4.0
PRAW4GD,1,896854.0,
PRAW4GD,1,896855.0,
PRAW4GD,1,896856.0,
PRAW4GD,1,896857.0,
PRAW4FX,1,0.0,4.0
PRAW4FS,1,896762.0,
PRAW4BH,1,0.0,4.0
PRAW4CC,1,896235.0,
PRAW4CC,1,896236.0,
PRAW4B5,1,0.0,4.0
PRAW4CA,1,0.0,4.0
PRAW4CA,1,896225.0,
PRAW4CA,1,896226.0,
PRAW4CA,1,896227.0,
PRAW4CA,1,896228.0,
PRAW4B5,1,896200.0,
PRAW4B5,1,896201.0,
PRAW4B5,1,896202.0,
PRAW4B5,1,896203.0,
PRAW4BT,1,0.0,4.0
PRAW4BT,1,896150.0,
PRAW4C3,1,0.0,4.0
PRAW4BP,1,0.0,4.0
PRAW4CF,1,0.0,4.0
PRAW4CF,1,896250.0,
PRAW4CF,1,896251.0,
PRAW4CF,1,896252.0,
PRAW4BY,1,0.0,4.0
PRAW4DC,1,0.0,4.0
PRAW4CR,1,0.0,4.0
PRAW4CR,1,896295.0,
PRAW4C4,1,0.0,4.0
PRAW4E7,1,0.0,4.0
PRAW4GA,1,0.0,4.0
PRAW4GA,1,896839.0,
PRAW4F6,1,0.0,4.0
PRAW4F7,1,0.0,4.0
PRAW4F7,1,896824.0,
PRAW4F9,1,0.0,4.0
PRAW4CD,1,896240.0,
PRAW4CD,1,896241.0,
PRAW4CD,1,896242.0,
PRAW4CT,1,0.0,4.0
PRAW4FY,1,896789.0,
PRAW4FY,1,896790.0,
PRAW4FT,1,0.0,4.0
PRAW4FT,1,896764.0,
PRAW4BK,1,896115.0,
PRAW4BK,1,896116.0,
PRAW4BZ,1,0.0,4.0
PRAW4C4,1,896350.0,
PRAW4CF,1,896253.0,
PRAW4E4,1,0.0,4.0
PRAW4E4,1,896648.0,
PRAW4E4,1,896649.0,
PRAW4E4,1,896650.0,
PRAW4E4,1,896651.0,
PRAW4F5,1,0.0,4.0
PRAW4F5,1,896814.0,
PRAW4F5,1,896815.0,
PRAW4F5,1,896816.0,
PRAW4FW,1,0.0,4.0
PRAW4FW,1,896779.0,
PRAW4FW,1,896780.0,
PRAW4FW,1,896781.0,
PRAW4FW,1,896782.0,
PRAW4CB,1,0.0,4.0
PRAW4CB,1,896230.0,
PRAW4ED,1,896558.0,
PRAW4B3,1,896190.0,
PRAW4B3,1,896191.0,
PRAW4BW,1,896165.0,
PRAW4BW,1,896166.0,
PRAW4BW,1,896167.0,
PRAW4C2,1,0.0,4.0
PRAW4C2,1,896340.0,
PRAW4C2,1,896341.0,
PRAW4C2,1,896342.0,
PRAW4C2,1,896343.0,
PRAW4BY,1,896175.0,
PRAW4F9,1,896834.0,
PRAW4F9,1,896835.0,
PRAW4F9,1,896836.0,
PRAW4B7,1,896210.0,
PRAW4B7,1,896211.0,
PRAW4B7,1,896212.0,
PRAW4B7,1,896213.0,
PRAW4CQ,1,0.0,4.0
PRAW4CQ,1,896290.0,
PRAW4CQ,1,896291.0,
PRAW4CQ,1,896292.0,
PRAW4CQ,1,896293.0,
PRAW4E6,1,896658.0,
PRAW4C8,1,896370.0,
PRAW4C8,1,896371.0,
PRAW4C8,1,896372.0,
PRAW4BR,1,896141.0,
PRAW4BR,1,896142.0,
PRAW4BR,1,896143.0,
PRAW4C6,1,896360.0,
PRAW4C6,1,896361.0,
PRAW4C6,1,896362.0,
PRAW4C6,1,896363.0,
PRAW4FB,1,0.0,4.0
PRAW4EV,1,0.0,4.0
PRAW4EC,1,896550.0,
PRAW4EC,1,896551.0,
PRAW4EC,1,896552.0,
PRAW4EB,1,896545.0,
PRAW4EB,1,896546.0,
PRAW4EB,1,896547.0,
PRAW4D9,1,0.0,4.0
PRAW4D8,1,0.0,4.0
PRAW4CM,1,0.0,4.0
PRAW4FB,1,896686.0,
PRAW4FB,1,896687.0,
PRAW4FB,1,896688.0,
PRAW4FB,1,896689.0,
PRAW4E2,1,896638.0,
PRAW4FG,1,896713.0,
PRAW4CN,1,0.0,4.0
PRAW4CN,1,896280.0,
PRAW4CH,1,896261.0,
PRAW4BH,1,896105.0,
PRAW4BH,1,896106.0,
PRAW4BH,1,896107.0,
