seed,eval_version,model,label,task_key,experiment_id,independent_measure_pair,dependent_measure,category,n,n0,n1,true_value_t0,true_value_t1,model_value_t0,model_value_t1,true_ate,true_ate_normalized,ate_hat,ate_error,ate_abs_err,ate_squared_err,error,abs_error,squared_error,fixed_policy_value_abs_err,policy_selected_arm,oracle_best_arm,policy_value_hat,policy_value_true,oracle_policy_value,policy_value_abs_err,policy_regret,pehe,pehe_supported
43,2,crn,CRN,250476||Control vs. Experiment||completion,250476,Control vs. Experiment,completion,Control,402,193,209,0.8911917098445595,0.9330143540669856,0.9133262824063277,0.9132483183447995,0.0418226442224261,0.0418226442224261,-7.79640615282684e-05,-0.041900608283954366,0.041900608283954366,0.0017556609745653852,-0.041900608283954366,0.041900608283954366,0.0017556609745653852,0.020950304141977183,0,1,0.9133262824063277,0.8911917098445595,0.9330143540669856,0.022134572561768207,0.0418226442224261,,0
43,2,crn,CRN,255116||Control vs. Experiment||completion,255116,Control vs. Experiment,completion,Control,534,258,276,0.8217054263565892,0.7971014492753623,0.8379494884933871,0.832707894428839,-0.024603977081226858,-0.024603977081226858,-0.005241594064548161,0.019362383016678697,0.019362383016678697,0.00037490187608456765,0.019362383016678697,0.019362383016678697,0.00037490187608456765,0.025925253645137314,0,0,0.8379494884933871,0.8217054263565892,0.8217054263565892,0.016244062136797965,0.0,,0
43,2,crn,CRN,256017||Control vs. Experiment||completion,256017,Control vs. Experiment,completion,Control,412,199,213,0.8492462311557789,0.8779342723004695,0.8797073364257812,0.8716106970333358,0.02868804114469059,0.02868804114469059,-0.008096639392445426,-0.036784680537136016,0.036784680537136016,0.0013531127222191533,-0.036784680537136016,0.036784680537136016,0.0013531127222191533,0.018392340268568008,0,1,0.8797073364257812,0.8492462311557789,0.8779342723004695,0.030461105270002342,0.02868804114469059,,0
43,2,crn,CRN,256027||Control vs. Experiment||completion,256027,Control vs. Experiment,completion,Control,335,165,170,0.9212121212121213,0.888235294117647,0.9128427989447295,0.9052974871735074,-0.03297682709447425,-0.03297682709447425,-0.007545311771222085,0.025431515323252163,0.025431515323252163,0.0006467619716368096,0.025431515323252163,0.025431515323252163,0.0006467619716368096,0.012715757661626081,0,0,0.9128427989447295,0.9212121212121213,0.9212121212121213,0.008369322267391732,0.0,,0
43,2,crn,CRN,259379||Control vs. Experiment||completion,259379,Control vs. Experiment,completion,Control,497,239,258,0.5355648535564853,0.4844961240310077,0.5610420334507042,0.5295052787427691,-0.051068729525477585,-0.051068729525477585,-0.031536754707935155,0.01953197481754243,0.01953197481754243,0.00038149804027311164,0.01953197481754243,0.01953197481754243,0.00038149804027311164,0.03524316730299015,0,0,0.5610420334507042,0.5355648535564853,0.5355648535564853,0.025477179894218938,0.0,,0
43,2,crn,CRN,263015||Control vs. Experiment||completion,263015,Control vs. Experiment,completion,Control,704,360,344,0.8805555555555555,0.875,0.8839754624800249,0.8739435022527521,-0.005555555555555536,-0.005555555555555536,-0.010031960227272818,-0.004476404671717282,0.004476404671717282,2.003819878497231e-05,-0.004476404671717282,0.004476404671717282,2.003819878497231e-05,0.002238202335858641,0,0,0.8839754624800249,0.8805555555555555,0.8805555555555555,0.0034199069244693625,0.0,,0
43,2,crn,CRN,263052||Control vs. Experiment||completion,263052,Control vs. Experiment,completion,Control,523,267,256,0.6254681647940075,0.6171875,0.6097587162404398,0.57916259765625,-0.008280664794007464,-0.008280664794007464,-0.030596118584189758,-0.022315453790182294,0.022315453790182294,0.0004979794778617613,-0.022315453790182294,0.022315453790182294,0.0004979794778617613,0.026867175448658853,0,0,0.6097587162404398,0.6254681647940075,0.6254681647940075,0.015709448553567706,0.0,,0
43,2,crn,CRN,263057||Control vs. Experiment||completion,263057,Control vs. Experiment,completion,Control,136,69,67,0.9130434782608695,0.8656716417910447,0.8829145992503447,0.8761739169850069,-0.04737183646982479,-0.04737183646982479,-0.00674068226533775,0.04063115420448704,0.04063115420448704,0.001650890691988805,0.04063115420448704,0.04063115420448704,0.001650890691988805,0.02031557710224352,0,0,0.8829145992503447,0.9130434782608695,0.9130434782608695,0.030128879010524856,0.0,,0
43,2,crn,CRN,263109||Control vs. Experiment||completion,263109,Control vs. Experiment,completion,Control,428,231,197,0.922077922077922,0.9086294416243654,0.921030490197868,0.914110272844261,-0.013448480453556622,-0.013448480453556622,-0.006920217353606928,0.006528263099949694,0.006528263099949694,4.261821910216479e-05,0.006528263099949694,0.006528263099949694,4.261821910216479e-05,0.003264131549974847,0,0,0.921030490197868,0.922077922077922,0.922077922077922,0.0010474318800540727,0.0,,0
43,2,crn,CRN,263115||Control vs. Experiment||completion,263115,Control vs. Experiment,completion,Control,754,370,384,0.8324324324324325,0.8203125,0.7978193450037301,0.7991825174589688,-0.012119932432432479,-0.012119932432432479,0.0013631724552387592,0.013483104887671238,0.013483104887671238,0.00018179411741194403,0.013483104887671238,0.013483104887671238,0.00018179411741194403,0.027871534984866775,1,0,0.7991825174589688,0.8203125,0.8324324324324325,0.021129982541031156,0.012119932432432479,,0
43,2,crn,CRN,293151||Control vs. Experiment||completion,293151,Control vs. Experiment,completion,Control,1259,649,610,0.8628659476117103,0.8754098360655738,0.8696505279177422,0.8657564946448074,0.01254388845386345,0.01254388845386345,-0.003894033272934805,-0.016437921726798255,0.016437921726798255,0.0002702052706963461,-0.016437921726798255,0.016437921726798255,0.0002702052706963461,0.008218960863399127,0,1,0.8696505279177422,0.8628659476117103,0.8754098360655738,0.0067845803060319065,0.01254388845386345,,0
43,2,crn,CRN,303899||Control vs. Experiment||completion,303899,Control vs. Experiment,completion,Control,1917,956,961,0.9361924686192469,0.9292403746097815,0.9388362783035016,0.9319336701633412,-0.006952094009465393,-0.006952094009465393,-0.006902608140160416,4.9485869304977115e-05,4.9485869304977115e-05,2.4488512608692764e-09,4.9485869304977115e-05,4.9485869304977115e-05,2.4488512608692764e-09,0.002668552618907194,0,0,0.9388362783035016,0.9361924686192469,0.9361924686192469,0.0026438096842547054,0.0,,0
43,2,crn,CRN,377658||Control vs. Experiment||completion,377658,Control vs. Experiment,completion,Control,429,201,228,0.9701492537313433,0.9473684210526315,0.9514012903600306,0.9507752887574665,-0.022780832678711782,-0.022780832678711782,-0.0006260016025640969,0.022154831076147685,0.022154831076147685,0.0004908365400126392,0.022154831076147685,0.022154831076147685,0.0004908365400126392,0.011077415538073843,0,0,0.9514012903600306,0.9701492537313433,0.9701492537313433,0.01874796337131268,0.0,,0
43,2,crn,CRN,377938||Control vs. Experiment||completion,377938,Control vs. Experiment,completion,Control,426,215,211,0.9255813953488372,0.919431279620853,0.9340068118672975,0.930349287292767,-0.0061501157279841845,-0.0061501157279841845,-0.003657524574530502,0.0024925911534536827,0.0024925911534536827,6.21301065827556e-06,0.0024925911534536827,0.0024925911534536827,6.21301065827556e-06,0.009671712095187135,0,0,0.9340068118672975,0.9255813953488372,0.9255813953488372,0.008425416518460294,0.0,,0
43,2,timegan,TimeGAN,226210||Control vs. Experiment||completion,226210,Control vs. Experiment,completion,Control,1185,607,578,0.6803953871499177,0.6349480968858131,0.6804817296281646,0.664371229727057,-0.045447290264104545,-0.045447290264104545,-0.016110499901107578,0.029336790362996967,0.029336790362996967,0.0008606472688024318,0.029336790362996967,0.029336790362996967,0.0008606472688024318,0.014754737659745387,0,0,0.6804817296281646,0.6803953871499177,0.6803953871499177,8.634247824690355e-05,0.0,,0
